domainID,siteID,plotID,trapID,collectDate,sampleID,taxonID,scientificName
D03,OSBS,OSBS_003,S,7/21/2014,OSBS_003.S.20140721,PASSUB2,Pasimachus subsulcatus
D03,OSBS,OSBS_008,N,8/18/2014,OSBS_008.20140818.P,PASSTR,Pasimachus strenuus
D03,OSBS,OSBS_006,N,8/18/2014,OSBS_006.20140818.P,PASSTR,Pasimachus strenuus
D03,OSBS,OSBS_004,N,8/18/2014,OSBS_004.20140818.P,PASSTR,Pasimachus strenuus
D03,OSBS,OSBS_002,N,8/18/2014,OSBS_002.20140818.P,PASSTR,Pasimachus strenuus
D03,OSBS,OSBS_003,N,9/2/2014,OSBS_003.N.20140902,PASSUB2,Pasimachus subsulcatus
D03,OSBS,OSBS_004,E,9/2/2014,OSBS_004.E.20140902,PASSTR,Pasimachus strenuus
D03,OSBS,OSBS_004,N,9/2/2014,OSBS_004.N.20140902,PASSTR,Pasimachus strenuus
D03,OSBS,OSBS_008,N,9/2/2014,OSBS_008.N.20140902,PASSTR,Pasimachus strenuus
D03,OSBS,OSBS_008,E,9/2/2014,OSBS_008.E.20140902,PASSTR,Pasimachus strenuus
D07,ORNL,ORNL_031,E,6/3/2014,ORNL_031.E.20140603,SCASP12,Scarites sp.
D07,ORNL,ORNL_031,E,6/3/2014,ORNL_031.E.20140603,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,W,6/3/2014,ORNL_031.W.20140603,SCASP12,Scarites sp.
D07,ORNL,ORNL_032,N,6/3/2014,ORNL_032.N.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,W,6/3/2014,ORNL_032.W.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,E,6/3/2014,ORNL_032.E.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,W,6/3/2014,ORNL_032.W.20140603,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_029,W,6/3/2014,ORNL_029.W.20140603,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,E,6/3/2014,ORNL_029.E.20140603,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_027,E,6/3/2014,ORNL_027.E.20140603,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_027,S,6/3/2014,ORNL_027.S.20140603,D07.2014.MorphA,
D07,ORNL,ORNL_027,S,6/3/2014,ORNL_027.S.20140603,GALJAN,Galerita janus
D07,ORNL,ORNL_027,E,6/3/2014,ORNL_027.E.20140603,CYLUNI,Cylindera unipunctata
D07,ORNL,ORNL_027,W,6/3/2014,ORNL_027.W.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_027,S,6/3/2014,ORNL_027.S.20140603,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_027,W,6/3/2014,ORNL_027.W.20140603,D07.2014.MorphA,
D07,ORNL,ORNL_021,E,6/3/2014,ORNL_021.E.20140603,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,N,6/3/2014,ORNL_021.N.20140603,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_006,W,6/3/2014,ORNL_006.W.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,S,6/3/2014,ORNL_006.S.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,S,6/3/2014,ORNL_006.S.20140603,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_006,N,6/3/2014,ORNL_006.N.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_004,W,6/3/2014,ORNL_004.W.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_004,S,6/3/2014,ORNL_004.S.20140603,CYLUNI,Cylindera unipunctata
D07,ORNL,ORNL_003,N,6/3/2014,ORNL_003.N.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_003,W,6/3/2014,ORNL_003.W.20140603,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_003,W,6/3/2014,ORNL_003.W.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_002,S,6/3/2014,ORNL_002.S.20140603,HARSP7,Harpalus sp.
D07,ORNL,ORNL_002,W,6/3/2014,ORNL_002.W.20140603,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_002,W,6/3/2014,ORNL_002.W.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_002,S,6/3/2014,ORNL_002.S.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_002,W,6/3/2014,ORNL_002.W.20140603,HARSP7,Harpalus sp.
D07,ORNL,ORNL_001,N,6/3/2014,ORNL_001.N.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_001,W,6/3/2014,ORNL_001.W.20140603,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_001,N,6/16/2014,ORNL_001.N.20140616,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_032,S,6/16/2014,ORNL_032.S.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,E,6/16/2014,ORNL_032.E.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,N,6/16/2014,ORNL_032.N.20140616,SCASP3,Scaphinotus (Nomaretus) sp.
D07,ORNL,ORNL_032,N,6/16/2014,ORNL_032.N.20140616,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_027,W,6/16/2014,ORNL_027.W.20140616,CYLUNI,Cylindera unipunctata
D07,ORNL,ORNL_027,N,6/16/2014,ORNL_027.N.20140616,SPHSTE1,Sphaeroderus stenostomus lecontei
D07,ORNL,ORNL_027,S,6/16/2014,ORNL_027.S.20140616,SCAUNI1,Scaphinotus unicolor
D07,ORNL,ORNL_027,W,6/16/2014,ORNL_027.W.20140616,D07.2014.MorphA,
D07,ORNL,ORNL_027,S,6/16/2014,ORNL_027.S.20140616,D07.2014.MorphA,
D07,ORNL,ORNL_027,E,6/16/2014,ORNL_027.E.20140616,GALJAN,Galerita janus
D07,ORNL,ORNL_027,N,6/16/2014,ORNL_027.N.20140616,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_027,S,6/16/2014,ORNL_027.S.20140616,D07.2014.MorphA,
D07,ORNL,ORNL_027,E,6/16/2014,ORNL_027.E.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_027,S,6/16/2014,ORNL_027.S.20140616,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_006,E,6/16/2014,ORNL_006.E.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,S,6/16/2014,ORNL_006.S.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,N,6/16/2014,ORNL_006.N.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,E,6/16/2014,ORNL_006.E.20140616,GALJAN,Galerita janus
D07,ORNL,ORNL_003,S,6/16/2014,ORNL_003.S.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_003,N,6/16/2014,ORNL_003.N.20140616,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_003,N,6/16/2014,ORNL_003.N.20140616,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_002,W,6/16/2014,ORNL_002.W.20140616,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_002,N,6/16/2014,ORNL_002.N.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_001,N,6/16/2014,ORNL_001.N.20140616,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_001,E,6/16/2014,ORNL_001.E.20140616,PASELO,Pasimachus elongatus
D07,ORNL,ORNL_031,N,6/17/2014,ORNL_031.N.20140617,HARSP7,Harpalus sp.
D07,ORNL,ORNL_031,S,6/17/2014,ORNL_031.S.20140617,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_029,S,6/17/2014,ORNL_029.S.20140617,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,S,6/17/2014,ORNL_029.S.20140617,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_021,W,6/17/2014,ORNL_021.W.20140617,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,E,6/17/2014,ORNL_021.E.20140617,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,W,6/17/2014,ORNL_021.W.20140617,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_021,S,6/17/2014,ORNL_021.S.20140617,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,N,6/30/2014,ORNL_031.N.20140630,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,W,6/30/2014,ORNL_031.W.20140630,SCASP12,Scarites sp.
D07,ORNL,ORNL_031,W,6/30/2014,ORNL_031.W.20140630,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_032,N,6/30/2014,ORNL_032.N.20140630,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_032,W,6/30/2014,ORNL_032.W.20140630,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_029,E,6/30/2014,ORNL_029.E.20140630,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_029,W,6/30/2014,ORNL_029.W.20140630,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,W,6/30/2014,ORNL_029.W.20140630,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_029,S,6/30/2014,ORNL_029.S.20140630,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,E,6/30/2014,ORNL_029.E.20140630,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_027,W,6/30/2014,ORNL_027.W.20140630,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,N,6/30/2014,ORNL_027.N.20140630,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,S,6/30/2014,ORNL_027.S.20140630,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_027,E,6/30/2014,ORNL_027.E.20140630,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_027,S,6/30/2014,ORNL_027.S.20140630,D07.2014.MorphA,
D07,ORNL,ORNL_021,N,6/30/2014,ORNL_021.N.20140630,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,E,6/30/2014,ORNL_021.E.20140630,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,S,6/30/2014,ORNL_021.S.20140630,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,S,6/30/2014,ORNL_021.S.20140630,SCASP12,Scarites sp.
D07,ORNL,ORNL_021,W,6/30/2014,ORNL_021.W.20140630,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,E,6/30/2014,ORNL_021.E.20140630,HARSP7,Harpalus sp.
D07,ORNL,ORNL_006,S,6/30/2014,ORNL_006.S.20140630,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,N,6/30/2014,ORNL_006.N.20140630,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,S,6/30/2014,ORNL_006.S.20140630,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_006,S,6/30/2014,ORNL_006.S.20140630,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_006,S,6/30/2014,ORNL_006.S.20140630,GALJAN,Galerita janus
D07,ORNL,ORNL_004,N,6/30/2014,ORNL_004.N.20140630,PASELO,Pasimachus elongatus
D07,ORNL,ORNL_003,N,6/30/2014,ORNL_003.N.20140630,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_003,N,6/30/2014,ORNL_003.N.20140630,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_002,W,6/30/2014,ORNL_002.W.20140630,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_002,N,6/30/2014,ORNL_002.N.20140630,MYASP1,Myas sp.
D07,ORNL,ORNL_002,N,6/30/2014,ORNL_002.N.20140630,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_002,W,6/30/2014,ORNL_002.W.20140630,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_002,N,6/30/2014,ORNL_002.N.20140630,GALJAN,Galerita janus
D07,ORNL,ORNL_001,W,6/30/2014,ORNL_001.W.20140630,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_001,N,6/30/2014,ORNL_001.N.20140630,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_001,N,6/30/2014,ORNL_001.N.20140630,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_031,S,7/14/2014,ORNL_031.S.20140714,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,N,7/14/2014,ORNL_031.N.20140714,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,S,7/14/2014,ORNL_031.S.20140714,HARSP7,Harpalus sp.
D07,ORNL,ORNL_031,E,7/14/2014,ORNL_031.E.20140714,HARSP7,Harpalus sp.
D07,ORNL,ORNL_032,N,7/14/2014,ORNL_032.N.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,E,7/14/2014,ORNL_032.E.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,W,7/14/2014,ORNL_032.W.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,S,7/14/2014,ORNL_032.S.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_032,N,7/14/2014,ORNL_032.N.20140714,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_029,S,7/14/2014,ORNL_029.S.20140714,CYLUNI,Cylindera unipunctata
D07,ORNL,ORNL_029,E,7/14/2014,ORNL_029.E.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_029,S,7/14/2014,ORNL_029.S.20140714,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,E,7/14/2014,ORNL_029.E.20140714,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,S,7/14/2014,ORNL_029.S.20140714,HARSP7,Harpalus sp.
D07,ORNL,ORNL_029,W,7/14/2014,ORNL_029.W.20140714,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,N,7/14/2014,ORNL_029.N.20140714,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_027,N,7/14/2014,ORNL_027.N.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,E,7/14/2014,ORNL_027.E.20140714,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,S,7/14/2014,ORNL_027.S.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,W,7/14/2014,ORNL_027.W.20140714,D07.2014.MorphA,
D07,ORNL,ORNL_027,W,7/14/2014,ORNL_027.W.20140714,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,S,7/14/2014,ORNL_027.S.20140714,GALJAN,Galerita janus
D07,ORNL,ORNL_027,W,7/14/2014,ORNL_027.W.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,E,7/14/2014,ORNL_027.E.20140714,HARSP7,Harpalus sp.
D07,ORNL,ORNL_027,E,7/14/2014,ORNL_027.E.20140714,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_027,S,7/14/2014,ORNL_027.S.20140714,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,E,7/14/2014,ORNL_027.E.20140714,D07.2014.MorphA,
D07,ORNL,ORNL_027,S,7/14/2014,ORNL_027.S.20140714,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_027,N,7/14/2014,ORNL_027.N.20140714,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,E,7/14/2014,ORNL_027.E.20140714,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_021,W,7/14/2014,ORNL_021.W.20140714,HARSP7,Harpalus sp.
D07,ORNL,ORNL_021,W,7/14/2014,ORNL_021.W.20140714,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,S,7/14/2014,ORNL_021.S.20140714,TETVIR,Tetracha virginica
D07,ORNL,ORNL_021,N,7/14/2014,ORNL_021.N.20140714,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,E,7/14/2014,ORNL_021.E.20140714,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,S,7/14/2014,ORNL_021.S.20140714,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_006,E,7/14/2014,ORNL_006.E.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,N,7/14/2014,ORNL_006.N.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,S,7/14/2014,ORNL_006.S.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_004,W,7/14/2014,ORNL_004.W.20140714,PASELO,Pasimachus elongatus
D07,ORNL,ORNL_003,S,7/14/2014,ORNL_003.S.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_003,N,7/14/2014,ORNL_003.N.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_003,S,7/14/2014,ORNL_003.S.20140714,GALJAN,Galerita janus
D07,ORNL,ORNL_003,N,7/14/2014,ORNL_003.N.20140714,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_003,S,7/14/2014,ORNL_003.S.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_003,W,7/14/2014,ORNL_003.W.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_002,N,7/14/2014,ORNL_002.N.20140714,HARSP7,Harpalus sp.
D07,ORNL,ORNL_002,W,7/14/2014,ORNL_002.W.20140714,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_002,N,7/14/2014,ORNL_002.N.20140714,GALJAN,Galerita janus
D07,ORNL,ORNL_002,W,7/14/2014,ORNL_002.W.20140714,SPHSTE1,Sphaeroderus stenostomus lecontei
D07,ORNL,ORNL_001,N,7/14/2014,ORNL_001.N.20140714,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_031,E,7/28/2014,ORNL_031.E.20140728,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,E,7/28/2014,ORNL_031.E.20140728,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_031,N,7/28/2014,ORNL_031.N.20140728,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,S,7/28/2014,ORNL_031.S.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_032,E,7/28/2014,ORNL_032.E.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_032,S,7/28/2014,ORNL_032.S.20140728,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_032,N,7/28/2014,ORNL_032.N.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_032,S,7/28/2014,ORNL_032.S.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_032,W,7/28/2014,ORNL_032.W.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_029,S,7/28/2014,ORNL_029.S.20140728,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_029,S,7/28/2014,ORNL_029.S.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_029,S,7/28/2014,ORNL_029.S.20140728,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_027,W,7/28/2014,ORNL_027.W.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,W,7/28/2014,ORNL_027.W.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,N,7/28/2014,ORNL_027.N.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,E,7/28/2014,ORNL_027.E.20140728,D07.2014.MorphA,
D07,ORNL,ORNL_027,E,7/28/2014,ORNL_027.E.20140728,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_027,E,7/28/2014,ORNL_027.E.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,W,7/28/2014,ORNL_027.W.20140728,D07.2014.MorphA,
D07,ORNL,ORNL_027,N,7/28/2014,ORNL_027.N.20140728,D07.2014.MorphA,
D07,ORNL,ORNL_027,S,7/28/2014,ORNL_027.S.20140728,CYLUNI,Cylindera unipunctata
D07,ORNL,ORNL_027,S,7/28/2014,ORNL_027.S.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,E,7/28/2014,ORNL_027.E.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,N,7/28/2014,ORNL_027.N.20140728,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_021,N,7/28/2014,ORNL_021.N.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_021,N,7/28/2014,ORNL_021.N.20140728,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_021,S,7/28/2014,ORNL_021.S.20140728,HARSP7,Harpalus sp.
D07,ORNL,ORNL_006,S,7/28/2014,ORNL_006.S.20140728,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,E,7/28/2014,ORNL_006.E.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_006,N,7/28/2014,ORNL_006.N.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_006,N,7/28/2014,ORNL_006.N.20140728,GALJAN,Galerita janus
D07,ORNL,ORNL_006,N,7/28/2014,ORNL_006.N.20140728,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,N,7/28/2014,ORNL_006.N.20140728,PASELO,Pasimachus elongatus
D07,ORNL,ORNL_004,E,7/28/2014,ORNL_004.E.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_003,W,7/28/2014,ORNL_003.W.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_003,E,7/28/2014,ORNL_003.E.20140728,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_003,E,7/28/2014,ORNL_003.E.20140728,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_002,S,7/28/2014,ORNL_002.S.20140728,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_031,W,8/11/2014,ORNL_031.W.20140811,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_031,E,8/11/2014,ORNL_031.E.20140811,ANISP9,Anisodactylus sp.
D07,ORNL,ORNL_032,N,8/11/2014,ORNL_032.N.20140811,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_032,S,8/11/2014,ORNL_032.S.20140811,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_032,S,8/11/2014,ORNL_032.S.20140811,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_027,E,8/11/2014,ORNL_027.E.20140811,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,E,8/11/2014,ORNL_027.E.20140811,HARSP7,Harpalus sp.
D07,ORNL,ORNL_027,E,8/11/2014,ORNL_027.E.20140811,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,W,8/11/2014,ORNL_027.W.20140811,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_021,S,8/11/2014,ORNL_021.S.20140811,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_021,W,8/11/2014,ORNL_021.W.20140811,DICPUR4,Dicaelus purpuratus
D07,ORNL,ORNL_021,N,8/11/2014,ORNL_021.N.20140811,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_006,W,8/11/2014,ORNL_006.W.20140811,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,W,8/11/2014,ORNL_006.W.20140811,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_006,N,8/11/2014,ORNL_006.N.20140811,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,E,8/11/2014,ORNL_006.E.20140811,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,S,8/11/2014,ORNL_006.S.20140811,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_006,S,8/11/2014,ORNL_006.S.20140811,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_006,N,8/11/2014,ORNL_006.N.20140811,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_004,S,8/11/2014,ORNL_004.S.20140811,CYLUNI,Cylindera unipunctata
D07,ORNL,ORNL_004,N,8/11/2014,ORNL_004.N.20140811,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_003,E,8/11/2014,ORNL_003.E.20140811,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_003,S,8/11/2014,ORNL_003.S.20140811,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_003,S,8/11/2014,ORNL_003.S.20140811,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_002,N,8/11/2014,ORNL_002.N.20140811,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_002,S,8/11/2014,ORNL_002.S.20140811,HARSP7,Harpalus sp.
D07,ORNL,ORNL_002,N,8/11/2014,ORNL_002.N.20140811,HARSP7,Harpalus sp.
D07,ORNL,ORNL_002,N,8/11/2014,ORNL_002.N.20140811,GALJAN,Galerita janus
D07,ORNL,ORNL_002,N,8/11/2014,ORNL_002.N.20140811,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_001,W,8/11/2014,ORNL_001.W.20140811,PASELO,Pasimachus elongatus
D07,ORNL,ORNL_001,E,8/25/2014,ORNL_001.E.20140825,PASELO,Pasimachus elongatus
D07,ORNL,ORNL_031,E,8/25/2014,ORNL_031.E.20140825,HARSP7,Harpalus sp.
D07,ORNL,ORNL_032,S,8/25/2014,ORNL_032.S.20140825,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_032,N,8/25/2014,ORNL_032.N.20140825,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_029,S,8/25/2014,ORNL_029.S.20140825,CYCSOD2,Cyclotrachelus sodalis sodalis
D07,ORNL,ORNL_027,E,8/25/2014,ORNL_027.E.20140825,HARSP7,Harpalus sp.
D07,ORNL,ORNL_027,S,8/25/2014,ORNL_027.S.20140825,HARSP7,Harpalus sp.
D07,ORNL,ORNL_027,N,8/25/2014,ORNL_027.N.20140825,HARSP7,Harpalus sp.
D07,ORNL,ORNL_027,E,8/25/2014,ORNL_027.E.20140825,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,W,8/25/2014,ORNL_027.W.20140825,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,N,8/25/2014,ORNL_027.N.20140825,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_027,W,8/25/2014,ORNL_027.W.20140825,DICSP5,Dicaelus sp.
D07,ORNL,ORNL_027,W,8/25/2014,ORNL_027.W.20140825,GALJAN,Galerita janus
D07,ORNL,ORNL_027,W,8/25/2014,ORNL_027.W.20140825,D07.2014.MorphA,
D07,ORNL,ORNL_027,E,8/25/2014,ORNL_027.E.20140825,CHLSP10,Chlaenius sp.
D07,ORNL,ORNL_021,N,8/25/2014,ORNL_021.N.20140825,DICPUR4,Dicaelus purpuratus
D07,ORNL,ORNL_021,S,8/25/2014,ORNL_021.S.20140825,DICPUR4,Dicaelus purpuratus
D07,ORNL,ORNL_006,N,8/25/2014,ORNL_006.N.20140825,CYCFUC,Cyclotrachelus fucatus
D07,ORNL,ORNL_006,N,8/25/2014,ORNL_006.N.20140825,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_006,W,8/25/2014,ORNL_006.W.20140825,PTESP23,Pterostichus sp.
D07,ORNL,ORNL_004,W,8/25/2014,ORNL_004.W.20140825,CYLUNI,Cylindera unipunctata
