domainID,siteID,plotID,trapID,collectDate,processingDate,identifiedDate,sampleID,individualID,specimenSource,taxonID,scientificName,taxonRank,identificationQualifier,scientificNameAuthorship,morphospeciesID,identificationReferences,identifiedBy,recordedBy,remarks,duplicateIndividualIDQF,individualCount,sampleType
D10,STER,STER_033,E,8/5/2014,2/18/2015,2/18/2015,STER_033.E.20140805.OC.01,NEON.BET.D10.002201,vial of pooled individuals,HARREV,Harpalus reversus,species,,Casey,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D10,STER,STER_031,E,8/5/2014,2/18/2015,2/18/2015,STER_031.E.20140805.OC.01,NEON.BET.D10.002167,vial of pooled individuals,ANIRUS,Anisodactylus rusticus,species,,Say,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D10,STER,STER_031,E,8/5/2014,2/18/2015,2/18/2015,STER_031.E.20140805.OC.01,NEON.BET.D10.002168,vial of pooled individuals,ANIRUS,Anisodactylus rusticus,species,,Say,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D10,STER,STER_031,E,8/5/2014,2/18/2015,2/18/2015,STER_031.E.20140805.OC.01,NEON.BET.D10.002169,vial of pooled individuals,,,,,,D10.2014.MorphF,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,"~10mm, leg more rufous than body, enlarged femur on all legs. One orbital setae",0,1,other carabid
D10,STER,STER_006,S,8/5/2014,2/18/2015,2/18/2015,STER_006.S.20140805.OC.01,NEON.BET.D10.002056,vial of pooled individuals,CICPUN,Cicindela punctulata,species,,Olivier,,NA,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,,0,1,other carabid
D10,STER,STER_006,S,8/5/2014,2/18/2015,2/18/2015,STER_006.S.20140805.OC.01,NEON.BET.D10.002055,vial of pooled individuals,CICPUN,Cicindela punctulata,species,,Olivier,,NA,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,,0,1,other carabid
D10,STER,STER_034,S,9/2/2014,2/23/2015,2/23/2015,STER_034.S.20140902.OC.01,NEON.BET.D10.002468,vial of pooled individuals,CICPUN,Cicindela punctulata,species,,Olivier,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D10,STER,STER_034,S,9/2/2014,2/23/2015,2/23/2015,STER_034.S.20140902.OC.01,NEON.BET.D10.002467,vial of pooled individuals,CICPUN,Cicindela punctulata,species,,Olivier,,NA,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh,,0,1,other carabid
D15,ONAQ,ONAQ_012,S,7/17/2014,4/16/2015,4/16/2015,ONAQ_012.S.20140717.OC.01,NEON.BET.D15.000166,vial of pooled individuals,NA,NA,NA,NA,NA,D15.2014.MorphD,American Beetle Arnett/Thomas,z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9,/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY,Tribe: Carabini,2,1,other carabid
D15,ONAQ,ONAQ_004,E,9/3/2014,4/16/2015,4/16/2015,ONAQ_004.E.20140903.OC.01,NEON.BET.D15.000191,vial of pooled individuals,NA,NA,NA,NA,NA,D15.2014.MorphB,American Beetles Arnett/ Thomas 2001,z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9,/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY,Tribe:Lebiini,0,1,other carabid
D15,ONAQ,ONAQ_004,E,9/3/2014,4/16/2015,4/16/2015,ONAQ_004.E.20140903.OC.01,NEON.BET.D15.000193,vial of pooled individuals,NA,NA,NA,NA,NA,D15.2014.MorphF,American Beetles Arnett/ Thomas 2001,z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9,/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY,Tribe: Harpalini,0,1,other carabid
D15,ONAQ,ONAQ_004,N,9/3/2014,4/16/2015,4/16/2015,ONAQ_004.N.20140903.OC.01,NEON.BET.D15.000186,vial of pooled individuals,NA,NA,NA,NA,NA,D15.2014.MorphE,American Beetles Arnett/ Thomas 2001,z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9,/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY,Tribe: Harpalini,0,1,other carabid
D15,ONAQ,ONAQ_004,E,9/11/2014,4/20/2015,4/20/2015,ONAQ_004.E.20140911.OC.01,NEON.BET.D15.000228,vial of pooled individuals,NA,NA,NA,NA,NA,D15.2014.MorphA,American Beetles Arnett/ Thomas 2001,z9Nb0fxJczdmi0utaYua6PSPTHDIrAD9,/h2P7iNCFob6MrtXvZ/0KV0VExqkPzVY,Tribe: Harpalini,0,1,other carabid
D01,BART,BART_002,W,7/24/2014,7/25/2014,10/3/2014,BART_002.W.20140724.OC.01,NEON.BET.D01.000807,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,uM2U8R8JxqBP91IwELwWtcu1tnuXOrWU,,0,1,other carabid
D01,BART,BART_008,W,8/7/2014,8/9/2014,10/9/2014,BART_008.W.20140807.OC.01,NEON.BET.D01.001290,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,XBWa+3GMw2VPDBGMEaTC+eMrNADD06Q4,4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,,0,1,other carabid
D01,BART,BART_066,S,9/4/2014,9/5/2014,10/14/2014,BART_066.S.20140904.OC.01,NEON.BET.D01.001526,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,1,other carabid
D01,BART,BART_005,W,9/4/2014,9/5/2014,10/7/2014,BART_005.W.20140904.OC.01,NEON.BET.D01.000977,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0,1,other carabid
D01,BART,BART_068,E,9/18/2014,9/19/2014,10/8/2014,BART_068.E.20140918.OC.01,NEON.BET.D01.001198,vial of pooled individuals,SYNIMP,Synuchus impunctatus,species,,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,,0,1,other carabid
D01,HARV,HARV_025,E,7/1/2014,7/2/2014,10/3/2014,HARV_025.E.20140701.OC.01,NEON.BET.D01.000816,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,CfLPtGPs9A+xSnAnpCSzYKbyeN/rvFBV,,0,1,other carabid
D01,HARV,HARV_025,N,7/1/2014,7/2/2014,10/3/2014,HARV_025.N.20140701.OC.01,NEON.BET.D01.000766,vial of pooled individuals,PTEROS,Pterostichus rostratus,species,,Newman,,"Lindroth C.H., 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.",4v8Iip1UQDTps5xXBZKHaW3WZMLzxe+m,CfLPtGPs9A+xSnAnpCSzYKbyeN/rvFBV,,0,1,other carabid
D01,HARV,HARV_025,E,8/26/2014,8/27/2014,10/7/2014,HARV_025.E.20140826.OC.01,NEON.BET.D01.000862,vial of pooled individuals,PTEADO,Pterostichus adoxus,species,cf. species,Say,,Lindroth C.H. 1969.  The Ground Beetles of Canada and Alaska; Parts 1-6.  Opuscula Entomol. Suppl. 20; 24; 29; 33; 34.,IPTKIJlOlynEsXdNtjpcReVD3gBTCRSH,bx2IzDOX0PRWxL2qYNwW0cIx2hiD7oH8,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/1/2014,10/1/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000013,vial of pooled individuals,CHLAES,Chlaenius aestivus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/9/2014,10/9/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000665,vial of pooled individuals,PLAOPA,Platynus opaculus,species,,LeConte,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/9/2014,10/9/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000663,vial of pooled individuals,PLAOPA,Platynus opaculus,species,,LeConte,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/9/2014,10/9/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000664,vial of pooled individuals,PLAOPA,Platynus opaculus,species,,LeConte,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/1/2014,10/1/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000012,vial of pooled individuals,CHLAES,Chlaenius aestivus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/1/2014,10/1/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000009,vial of pooled individuals,CHLAES,Chlaenius aestivus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/1/2014,10/1/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000010,vial of pooled individuals,CHLAES,Chlaenius aestivus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,N,6/10/2014,10/1/2014,10/1/2014,SCBI_002.N.20140610.OC.01,NEON.BET.D02.000011,vial of pooled individuals,CHLAES,Chlaenius aestivus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_002,E,8/21/2014,10/15/2014,10/15/2014,SCBI_002.E.20140821.OC.01,NEON.BET.D02.001005,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_007,N,9/2/2014,10/6/2014,10/6/2014,SCBI_007.N.20140902.OC.01,NEON.BET.D02.000420,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_007,N,9/2/2014,10/6/2014,10/6/2014,SCBI_007.N.20140902.OC.01,NEON.BET.D02.000418,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_007,N,9/2/2014,10/6/2014,10/6/2014,SCBI_007.N.20140902.OC.01,NEON.BET.D02.000419,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_007,N,9/2/2014,10/6/2014,10/6/2014,SCBI_007.N.20140902.OC.01,NEON.BET.D02.000416,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_007,N,9/2/2014,10/6/2014,10/6/2014,SCBI_007.N.20140902.OC.01,NEON.BET.D02.000417,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_007,N,9/2/2014,10/13/2014,10/13/2014,SCBI_007.N.20140902.OC.01,NEON.BET.D02.000803,vial of pooled individuals,PTECOR1,Pterostichus coracinus,species,,Newman,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_003,S,9/2/2014,10/14/2014,10/14/2014,SCBI_003.S.20140902.OC.01,NEON.BET.D02.000896,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_003,S,9/2/2014,10/14/2014,10/14/2014,SCBI_003.S.20140902.OC.01,NEON.BET.D02.000897,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_003,S,9/2/2014,10/14/2014,10/14/2014,SCBI_003.S.20140902.OC.01,NEON.BET.D02.000894,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_003,S,9/2/2014,10/14/2014,10/14/2014,SCBI_003.S.20140902.OC.01,NEON.BET.D02.000895,vial of pooled individuals,CYCSIG,Cyclotrachelus sigillatus,species,,Say,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001107,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001105,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001106,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001103,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001104,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/28/2014,10/28/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001126,vial of pooled individuals,HARCAL,Harpalus caliginosus,species,,Fabricius,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001100,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001101,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001098,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001097,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D02,SCBI,SCBI_012,N,9/16/2014,10/22/2014,10/22/2014,SCBI_012.N.20140916.OC.01,NEON.BET.D02.001099,vial of pooled individuals,HARPEN,Harpalus pensylvanicus,species,,DeGeer,,"Bousquet, Y. 2010. Illustrated Identification Guide to Adults and Larvae of Northeastern North American Ground Beetles (Coleoptera: Carabidae). 1st Ed. Pensoft Publishers, Sofia, Bulgaria.",wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,wYCqaZcA+7slXlj5N/mM6vobrh4QDptp,,0,1,other carabid
D03,DSNY,DSNY_009,N,4/16/2014,9/29/2014,9/29/2014,DSNY_009.N.20140416.OC.01,NEON.BET.D03.000372,vial of pooled individuals,CYCFAB,Cyclotrachelus faber,species,,Germar,NA,Germar 1824,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0,1,other carabid
D03,DSNY,DSNY_009,E,4/16/2014,9/29/2014,9/29/2014,DSNY_009.E.20140416.OC.01,NEON.BET.D03.000394,vial of pooled individuals,CYCFAB,Cyclotrachelus faber,species,,Germar,NA,Germar 1824,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0,1,other carabid
D03,DSNY,DSNY_009,E,4/16/2014,6/25/2014,6/25/2014,DSNY_009.E.20140416.OC.01,NEON.BET.D03.000419,vial of pooled individuals,SELOPA,Selenophorus opalinus,species,,LeConte,NA,LeConte 1863,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,bPko/k8RNU/icSbrBCzMLbJxWeUwZufu,,0,1,other carabid
D03,DSNY,DSNY_009,N,4/16/2014,9/29/2014,9/29/2014,DSNY_009.N.20140416.OC.01,NEON.BET.D03.000371,vial of pooled individuals,CYCFAB,Cyclotrachelus faber,species,,Germar,NA,Germar 1824,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0,1,other carabid
D03,DSNY,DSNY_005,N,4/16/2014,6/25/2014,6/25/2014,DSNY_005.N.20140416.OC.01,NEON.BET.D03.000342,vial of pooled individuals,PASSUB1,Pasimachus sublaevis,species,,Palisot de Beauvois,NA,Palisot de Beauvois 1811,7ZsG8s1cQijU1p7CX6b9FNrZuRO+/rX6,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0,1,other carabid
D03,DSNY,DSNY_009,S,5/14/2014,5/15/2014,9/29/2014,DSNY_009.S.20140514.OC.01,NEON.BET.D03.000055,vial of pooled individuals,CYCFAB,Cyclotrachelus faber,species,,Germar,NA,Germar 1824,scdXeiOYH+xCXiXscoerBg8nVMTM/1lP,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0,1,other carabid
D03,DSNY,DSNY_007,W,5/14/2014,5/15/2014,9/30/2014,DSNY_007.W.20140514.OC.01,NEON.BET.D03.000106,vial of pooled individuals,ANIHAP,Anisodactylus haplomus,species,,Chaudoir,NA,Chaudoir 1868,scdXeiOYH+xCXiXscoerBg8nVMTM/1lP,iiDgbhaUgfPlmO3sDuElTmkNgYTXyxbk,,0,1,other carabid
